time,distance_permin_pernumber,shrimp_number
19-05-01,21.1519,33.15785373454085
19-06-08,15.8623,33.15431383902722
19-02-23,20.7385,29.690027216174183
19-05-25,25.6378,38.081602519933064
19-02-16,26.6094,27.239302235929067
18-09-17,25.5521,34.10506171658214
18-09-26,29.3253,38.8113958454669
19-03-03,21.3036,28.540253411306043
19-02-24,23.2815,35.84890889519522
18-12-26,23.5917,43.25645455417986
19-06-01,20.0779,30.607591269074753
19-04-01,16.5191,34.08860759493671
19-04-19,21.8184,27.32410454985479
19-03-05,20.9064,32.03185084482424
18-11-26,25.7815,35.222657397434645
18-08-26,33.5529,41.95164639572827
18-10-02,39.8401,32.15031295137217
18-11-28,24.9036,33.723107177974434
19-02-12,20.6708,29.97146725988974
18-09-11,40.5258,32.893641957222385
19-06-04,19.0436,33.78188146572561
18-12-01,20.4695,29.075
19-05-23,21.4215,30.166666666666668
18-11-24,37.2267,28.005643121229813
18-11-22,32.8955,36.645701489631
19-02-04,23.0642,30.067554526153252
18-11-18,25.4510,33.360920429275836
19-05-07,18.4680,34.262924667651404
18-09-06,30.1480,40.78824328256863
19-01-04,21.7909,35.14321462945139
19-04-08,17.9639,26.88746136012365
19-01-03,31.5079,35.207680250783696
18-11-10,25.1831,34.568572532354644
18-12-10,21.2446,39.282646379044685
19-02-15,24.4140,34.05983566940551
18-12-11,22.4351,41.82771499712699
19-05-09,16.4769,23.31453488372093
19-04-29,15.3142,23.246655759792127
18-11-13,29.9477,41.15621347876899
18-10-14,26.6085,40.566656956986115
19-04-14,18.1352,19.694301524123873
19-03-19,21.2280,23.196522245968524
19-04-07,23.6772,30.65713733822677
18-08-24,25.8182,48.32158717899208
18-09-07,29.6251,36.91533754639382
18-12-21,26.7822,45.01047271329746
18-12-28,24.2948,44.98896353166987
19-06-07,18.8381,34.43346116970278
19-04-28,19.0633,25.224677716390424
18-10-18,29.4935,35.98414669086047
18-11-02,27.7177,33.21347983910527
19-04-26,19.8026,27.063191613278974
19-04-18,14.9318,23.665535627726612
18-10-01,32.3500,36.55790387955993
18-11-08,37.6012,35.19018999612253
19-01-05,28.2474,36.86630339593267
19-04-06,24.9726,25.29069207815959
18-08-28,35.8389,43.39463344513656
18-12-20,28.0448,34.10262279446829
18-09-21,34.9811,30.84053124402828
19-05-14,18.1899,39.564739373711596
19-05-27,22.2576,28.258575197889183
19-05-18,23.8059,34.63163596966414
19-01-17,27.6530,47.140144578313254
18-09-24,25.5519,33.147595034910786
19-04-23,25.2788,30.602070433436534
19-05-05,13.7198,28.74526678141136
19-02-01,31.4673,27.417311269950062
19-05-11,22.3559,35.67611734593424
19-01-13,32.5753,54.10428681276432
18-09-27,34.6445,36.66987766111165
18-10-08,31.0348,31.889123954226367
19-03-12,25.6430,31.989716482460356
18-10-10,35.8896,35.99259547934528
19-06-06,22.0738,27.489415176413726
18-12-30,26.1309,42.57095206328028
19-01-01,27.4654,35.20312040035325
19-04-15,14.9024,25.817787418655097
19-03-11,22.6518,25.81764594029283
19-03-25,21.5392,27.399190829399863
18-09-03,31.1732,37.678010218837365
19-04-27,18.4396,23.954606655125986
18-09-08,32.8495,34.40883924235066
18-10-06,33.6137,23.84401381427475
19-01-02,20.9828,29.68208092485549
18-10-17,31.0686,30.292794103384736
19-06-12,16.6194,33.33393501805054
18-10-16,35.2223,36.609833848531686
19-01-24,26.8372,40.44754977029096
19-05-24,17.5613,30.78317340312106
19-03-04,23.4672,33.62153012863914
