time,distance_permin_pernumber,shrimp_number
17-08-27,31.1699,23.436950615310852
17-10-15,28.9436,40.29284286285486
17-12-09,34.0501,21.84832987054499
17-09-12,32.4045,38.982315755781386
17-11-25,39.5481,35.07093162734906
17-12-31,35.4750,27.71730092740646
17-09-17,33.1014,32.648966842864006
17-09-22,31.4056,36.25627053449796
17-11-04,32.8663,25.505805108495476
18-01-15,36.6416,25.402302526383114
17-10-18,25.5910,26.361011119110472
17-07-28,22.4138,36.469741785914145
17-12-06,36.2154,30.483042713165894
18-01-16,26.7800,30.26203037569944
17-10-04,34.9386,39.56763458923286
18-01-06,32.1653,29.42702918832467
17-12-18,32.4103,22.35290353543433
17-12-12,31.6301,19.755832534356024
17-08-11,31.0856,36.02943529035355
17-12-08,29.1785,29.083273395668506
17-08-28,32.3682,39.9235312899106
17-11-18,35.2330,36.2496
17-11-27,39.8830,33.660425668106896
18-01-22,25.0754,24.28879827296714
18-01-11,29.0860,24.494321817018555
17-12-27,24.5443,26.552016645326503
17-09-15,29.0598,39.23484727330881
17-12-05,39.5877,27.15339728217426
18-01-03,31.3974,25.484652278177457
17-08-31,12.0556,27.3951062215478
17-08-02,27.1858,28.40841128967778
17-09-03,29.3182,33.44875701684042
17-12-16,32.2138,23.544750499001996
17-09-28,24.2139,20.315604254978805
17-08-26,37.0403,34.67561950439648
18-01-01,33.7897,27.688070456365093
17-09-24,33.1280,31.822776711452335
17-08-21,34.2479,47.02692739221029
17-12-24,27.9463,21.430892356942778
17-09-05,31.0031,36.31632898214143
17-09-08,37.2926,39.641909178126
17-07-25,29.4900,33.66997121842021
17-10-28,42.8540,30.422366210703142
17-12-01,27.8845,24.946989685775964
17-10-24,27.7607,29.52972713451228
17-10-20,38.5904,49.16161535385846
17-10-05,34.2156,37.71557054525014
17-08-08,33.5612,35.5685364487477
17-11-21,26.5152,28.86648544931244
17-07-26,31.3566,34.69340791050739
17-12-04,28.6807,29.669947191550648
17-11-01,35.8076,23.761142674241817
17-09-11,30.4038,35.942173878269216
17-10-26,34.6540,34.06276553106213
17-08-25,33.4617,23.061656417219073
17-10-07,30.5567,33.0599295887342
17-12-22,31.4376,22.05412968737507
17-10-12,37.3796,28.590836398528705
17-12-28,30.5166,23.626190666773393
17-08-01,31.3850,43.11175105991521
17-10-11,37.9681,39.54978008796481
17-11-14,38.2002,33.35492642354446
17-11-02,35.3032,29.888746598367216
18-01-07,32.5902,25.265510073552925
17-09-21,34.1653,39.09536392024982
17-09-26,31.1400,26.91862046891254
17-09-18,31.8183,27.38513892225158
17-09-02,29.5446,23.839497278258087
17-11-05,38.9003,33.149152271273195
17-11-07,38.3018,35.426115464577
17-08-22,27.6803,32.39955142582506
17-12-13,35.8066,24.65074293018054
17-11-26,32.6883,28.95378957467221
17-10-13,38.2354,33.744902039184325
17-12-02,28.5757,31.808144651572125
17-11-15,26.8705,30.836106223004318
18-01-20,26.4798,24.721458266709305
18-01-08,26.5459,21.36599216188115
17-07-29,30.0640,30.714742564758556
17-11-17,34.8037,27.300823407146854
17-11-16,39.6240,33.28641126129729
17-11-11,45.1457,23.39838438774694
17-12-26,27.0718,23.777768886043535
17-10-17,28.1493,26.369911221306886
17-11-23,30.9735,33.099576101735586
17-11-22,31.3669,31.26986410871303
17-08-07,29.9041,39.04263658907288
17-09-16,26.4807,33.21882748140446
18-01-24,34.4691,21.62048289094979
18-01-10,27.5376,20.579553635709143
17-08-04,36.0914,36.45698064928834
17-10-21,35.3606,37.70683726509396
17-10-27,36.0307,30.963848676317685
17-10-10,29.2926,37.60327737809752
17-09-30,29.0423,33.39764912841836
18-01-23,28.0671,21.090967226219025
17-11-30,29.1824,28.515636247300648
17-10-08,22.4485,33.25786062885031
17-08-03,29.0147,26.289875950380154
18-01-04,36.9576,18.672958489962408
17-12-21,34.1919,21.2463026620833
17-10-02,32.9248,32.21386867151884
18-07-20,37.8226,31.553513025826096
17-11-12,30.2123,27.472850859656138
17-09-20,34.1682,34.275204359673026
18-01-12,29.1564,26.14584999200384
17-12-20,32.1064,24.734793381823994
17-09-13,33.1902,40.65357542793153
17-08-09,29.1254,32.20108826118268
17-08-19,30.3368,29.990643742503
18-01-17,32.4693,30.28063019833653
17-10-01,35.2143,27.97601726756735
17-08-24,32.7756,24.518261008551107
